,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5529,0.58,0.387,6,-7.215,1,0.0283,0.00786,0.00426,0.116,0.183,119.766,271453,4
5530,0.249,0.939,2,-5.357,1,0.259,0.00416,7.79e-05,0.394,0.276,97.999,247622,4
5531,0.464,0.737,1,-5.501,1,0.0341,0.122,0.000196,0.14,0.19,135.098,331560,4
5532,0.371,0.753,11,-5.793,0,0.0482,0.0021,0.626,0.551,0.309,161.85,208598,4
5533,0.529,0.912,6,-6.046,0,0.0487,0.00114,2e-05,0.0975,0.484,102.751,245840,3
5534,0.559,0.961,11,-3.755,0,0.0946,0.000544,0.000654,0.126,0.598,157.115,179027,4
5535,0.709,0.357,10,-10.28,1,0.0322,0.737,2.75e-06,0.0745,0.644,65.062,164987,4
5536,0.606,0.679,2,-7.445,1,0.0321,0.0151,0.000433,0.0962,0.707,122.016,177768,4
5537,0.567,0.905,8,-6.241,1,0.0413,0.00167,0.0736,0.32,0.494,127.074,319333,4
5538,0.394,0.748,11,-6.783,1,0.0488,0.142,9.87e-06,0.121,0.275,121.412,284491,4
5539,0.437,0.811,4,-6.615,1,0.0385,0.00189,0.00204,0.209,0.242,79.537,410493,4
5540,0.397,0.791,7,-7.086,1,0.0447,0.101,4.98e-06,0.202,0.534,154.016,177907,4
5541,0.355,0.712,9,-6.271,0,0.036,0.0599,1.93e-05,0.0839,0.186,93.958,193053,4
5542,0.421,0.66,0,-7.43,1,0.0382,0.373,0.0,0.164,0.275,114.668,232467,4
5543,0.336,0.669,0,-8.425,1,0.0398,0.359,0.0,0.203,0.224,134.099,226093,4
5544,0.438,0.82,9,-3.572,0,0.047,0.00075,0.000311,0.269,0.393,81.198,183373,4
5545,0.472,0.757,9,-4.85,0,0.214,2.77e-05,0.156,0.196,0.623,162.942,177400,4
5546,0.422,0.804,4,-5.955,1,0.0669,0.0177,0.000461,0.1,0.312,119.621,346880,1
5547,0.552,0.921,2,-7.077,1,0.0719,4e-05,9.52e-05,0.247,0.515,114.939,213600,4
5548,0.545,0.569,9,-10.546,1,0.0503,0.0108,0.000558,0.0769,0.601,121.231,308960,4
5549,0.316,0.701,6,-14.778,1,0.0377,0.0145,0.163,0.534,0.399,135.032,325000,4
5550,0.492,0.854,2,-5.324,1,0.106,0.112,3.86e-06,0.662,0.403,155.453,458045,4
5551,0.691,0.595,2,-15.669,1,0.0811,0.427,0.0,0.713,0.737,119.421,225667,4
5552,0.432,0.889,1,-7.301,1,0.0533,3.31e-05,0.0362,0.271,0.415,97.97,244016,4
5553,0.427,0.931,9,-4.756,1,0.0597,0.000131,9.2e-05,0.0851,0.317,121.949,161893,4
5554,0.386,0.83,7,-5.738,1,0.0595,0.0246,5.1e-06,0.229,0.377,193.44,286933,4
5555,0.593,0.8,1,-4.907,1,0.0299,0.00093,0.0,0.109,0.535,110.25,228320,4
5556,0.411,0.962,4,-5.952,1,0.0917,0.103,0.0,0.529,0.622,173.143,172646,4
5557,0.675,0.493,10,-6.58,1,0.0283,0.12,0.0,0.15,0.584,125.996,161893,4
5558,0.665,0.68,7,-7.095,1,0.0331,0.0897,0.00088,0.992,0.432,89.794,377333,4
5559,0.352,0.978,0,-4.48,1,0.0866,1.57e-05,0.000343,0.127,0.323,110.619,166267,4
5560,0.377,0.982,0,-3.728,1,0.116,0.237,0.807,0.989,0.221,134.148,363493,4
5561,0.427,0.244,7,-18.163,1,0.0438,0.0866,0.288,0.14,0.203,81.759,331867,4
5562,0.446,0.706,9,-6.433,1,0.0621,0.311,0.000388,0.199,0.523,106.766,303733,4
5563,0.465,0.88,4,-3.322,0,0.0447,0.0194,0.00261,0.246,0.267,137.043,330427,4
5564,0.279,0.968,0,-5.337,1,0.182,0.000107,0.00407,0.372,0.262,137.146,228053,4
5565,0.555,0.243,1,-18.21,0,0.0484,0.131,0.0002,0.0918,0.338,137.928,259493,4
5566,0.16,0.32,4,-16.5,1,0.0397,0.818,0.914,0.109,0.379,139.924,141785,3
5567,0.402,0.896,6,-2.856,1,0.115,0.123,0.0,0.386,0.465,194.386,164093,4
5568,0.505,0.965,7,-4.953,1,0.0803,0.376,1.08e-06,0.279,0.685,131.952,135440,4
5569,0.441,0.75,8,-4.275,0,0.0377,0.0054,0.0,0.187,0.76,172.089,198800,4
5570,0.694,0.841,6,-6.05,0,0.0621,0.0134,0.0,0.181,0.517,93.768,240837,4
5571,0.349,0.866,11,-6.676,0,0.112,0.0361,0.0406,0.216,0.488,167.951,186000,4
5572,0.681,0.9,0,-6.585,1,0.0376,0.0309,0.0122,0.229,0.909,101.12,302733,4
5573,0.615,0.509,0,-13.056,1,0.0462,0.613,0.000313,0.334,0.546,140.707,227587,4
5574,0.547,0.936,1,-4.232,1,0.049,0.00306,0.27,0.278,0.445,91.997,293453,4
5575,0.392,0.874,4,-4.125,0,0.137,0.0113,6.31e-06,0.0465,0.585,146.262,214292,4
5576,0.365,0.693,6,-15.105,0,0.104,0.00088,3.27e-05,0.116,0.666,116.618,310560,4
5577,0.767,0.723,7,-4.46,1,0.049,6.48e-05,0.000155,0.0644,0.841,120.025,326373,4
5578,0.43,0.96,1,-1.477,0,0.0703,0.00364,0.000625,0.727,0.402,94.935,328160,4
5579,0.383,0.941,7,-4.01,1,0.0421,0.0187,0.0,0.985,0.313,79.598,275151,4
5580,0.397,0.821,6,-11.139,0,0.0592,0.000935,0.0294,0.801,0.163,87.964,233067,4
5581,0.408,0.899,1,-6.378,1,0.0559,0.000977,0.0,0.9,0.36,135.856,321920,4
5582,0.459,0.928,1,-5.418,1,0.0467,1.97e-05,0.00147,0.959,0.635,137.674,240146,4
5583,0.549,0.205,6,-12.571,0,0.0392,0.621,0.098,0.11,0.133,101.11,115320,4
5584,0.49,0.849,7,-3.785,1,0.0329,0.000366,0.199,0.221,0.635,100.674,275747,4
5585,0.615,0.645,10,-6.505,1,0.0374,0.0812,0.382,0.159,0.781,147.931,241049,4
5586,0.527,0.951,8,-5.805,1,0.085,0.000505,4.18e-06,0.963,0.562,130.996,219200,4
5587,0.632,0.927,4,-10.163,1,0.049,0.627,0.817,0.0571,0.976,132.722,232731,4
5588,0.482,0.556,4,-6.33,1,0.0276,0.00976,0.0318,0.214,0.117,135.947,282960,3
5589,0.725,0.911,0,-8.099,1,0.261,0.203,0.0,0.482,0.564,146.885,143440,4
5590,0.557,0.476,4,-10.732,1,0.0312,0.896,4.81e-05,0.14,0.496,86.697,122880,4
5591,0.428,0.965,9,-2.733,0,0.0483,0.000661,1.52e-05,0.0925,0.742,136.859,172947,4
5592,0.499,0.958,9,-5.417,1,0.0898,0.000326,2.19e-06,0.432,0.359,127.491,205440,4
5593,0.197,0.977,9,-5.185,1,0.0869,3.28e-05,0.0113,0.821,0.225,130.386,282917,4
5594,0.541,0.889,9,-3.997,1,0.049,0.00642,1.71e-05,0.02,0.902,167.995,206867,4
5595,0.607,0.899,3,-6.269,0,0.0284,0.00112,0.00307,0.276,0.735,123.87,226907,4
5596,0.386,0.946,5,-3.661,1,0.0667,0.00205,0.0,0.377,0.391,136.027,245453,4
5597,0.598,0.829,9,-7.23,1,0.132,0.00588,0.000401,0.308,0.647,150.963,218947,4
5598,0.34,0.792,2,-7.659,1,0.0536,0.00377,0.00113,0.284,0.534,114.726,191600,4
5599,0.735,0.928,4,-6.115,1,0.0377,0.108,0.000418,0.0578,0.966,113.76,237907,4
5600,0.531,0.888,2,-4.419,1,0.0603,0.000269,0.00588,0.359,0.382,131.042,295293,4
5601,0.192,0.981,2,-2.529,1,0.0843,0.000749,0.0,0.241,0.584,192.554,178000,4
5602,0.715,0.618,0,-5.141,1,0.0378,0.0259,0.0,0.293,0.796,160.111,165600,4
5603,0.819,0.777,0,-6.335,1,0.0876,0.252,0.0409,0.112,0.694,99.986,227733,4
5604,0.646,0.555,9,-10.615,1,0.0257,0.0355,5.91e-05,0.0661,0.772,79.248,160223,4
5605,0.403,0.94,8,-2.233,1,0.0821,0.00273,0.214,0.204,0.716,144.181,239333,4
5606,0.165,0.968,0,-3.229,1,0.0899,0.0511,0.729,0.486,0.175,136.72,259255,4
5607,0.265,0.955,11,-4.465,0,0.155,0.00199,0.00849,0.233,0.245,111.046,247187,1
5608,0.519,0.878,7,-6.877,1,0.0326,0.000509,0.481,0.129,0.489,118.79,184533,4
5609,0.333,0.486,0,-11.683,1,0.0402,0.646,1.06e-06,0.0937,0.425,165.56,230013,4
5610,0.324,0.943,8,-8.036,1,0.067,1.59e-05,0.0115,0.775,0.209,93.584,377800,4
5611,0.167,0.573,9,-16.603,1,0.0531,0.196,0.266,0.688,0.283,112.755,260907,4
5612,0.482,0.723,10,-10.08,0,0.0425,5.66e-05,0.000432,0.0939,0.554,117.051,250013,4
5613,0.398,0.915,9,-5.008,1,0.0627,0.0224,0.000132,0.292,0.558,129.21,179320,4
5614,0.463,0.572,9,-4.74,1,0.0802,0.00537,6.1e-06,0.315,0.595,126.093,293493,4
5615,0.531,0.982,11,-2.638,1,0.068,0.000698,0.00511,0.0739,0.591,140.0,235147,4
5616,0.519,0.845,5,-4.415,0,0.0281,0.0252,2.41e-06,0.0922,0.532,94.955,227680,4
5617,0.485,0.571,2,-6.219,1,0.0284,0.263,2.44e-06,0.175,0.485,134.924,128920,4
5618,0.503,0.877,2,-6.585,1,0.134,0.36,4.13e-06,0.0809,0.605,84.956,183013,4
5619,0.467,0.965,1,-3.11,0,0.0598,5.06e-05,5.67e-05,0.134,0.477,154.899,198358,4
5620,0.247,0.858,4,-7.336,1,0.0597,0.00477,0.445,0.987,0.32,118.113,758293,4
5621,0.556,0.79,4,-7.989,0,0.0273,0.0189,0.0115,0.0508,0.487,95.492,302227,4
5622,0.437,0.903,2,-6.413,1,0.081,0.0482,0.0,0.278,0.363,80.413,251413,4
5623,0.804,0.643,11,-7.574,0,0.0528,0.00305,0.000187,0.0897,0.881,116.987,199893,4
