song_id,song_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
59hfezbTqi7I68O4OyLfcR,Cuando Nos Volvamos a Encontrar (feat. Marc Anthony),Carlos Vives and Marc Anthony,0.607,0.867,1,-3.947,1,0.041,0.0234,0,0.0828,0.598,102.027,278627,4,1
615XWyY2RPfk3iuYcU6qvi,CONTIGO VOY A MUERTE,KAROL G and Camilo,0.77,0.853,11,-2.593,1,0.0484,0.2,3.85e-06,0.0627,0.781,82.994,219960,4,1
35qwAQ3oZeKAMhR3hCV9IM,Si Tú La Quieres,David Bisbal and Aitana,0.748,0.778,0,-4.582,0,0.0685,0.147,1.57e-06,0.093,0.607,100.053,224761,4,1
6TYuTMfBTU4hpXrhLsjIiV,Forever My Love,J Balvin and Ed Sheeran,0.622,0.257,0,-9.811,1,0.0293,0.478,0,0.0954,0.174,79.924,190893,4,1
79gkHjNTSyGPXEyGkNQ8zH,Cuando Me Enamoro,Enrique Iglesias and Juan Luis Guerra 4.40,0.821,0.819,1,-3.627,1,0.0272,0.0104,5.49e-05,0.145,0.893,126.03,200347,4,1
0wQCKR9OFjYu5Kzrk7WivJ,Corazón partío,Alejandro Sanz,0.648,0.846,0,-6.731,1,0.0424,0.199,4.23e-06,0.0803,0.815,160.075,343413,4,1
0pgj4EzB1XRqgZemoMNG5D,Por Primera Vez,Camilo and Evaluna Montaner,0.72,0.606,1,-3.54,1,0.116,0.143,0,0.0824,0.805,165.882,182709,4,1
5kxol5m6MfiJgahqyzbDRH,Tan enamorados,Ricardo Montaner,0.413,0.53,3,-7.389,1,0.0326,0.472,1.31e-06,0.158,0.149,138.68,289867,4,1
1zIshc2P9l5AZsOpJWmdTM,Tiburones,Ricky Martin,0.422,0.499,0,-5.535,1,0.0659,0.673,0,0.0994,0.39,93.037,193976,4,1
6QSu3mgC8kUYtEDoBBQcJG,Los Besos,Greeicy,0.503,0.762,11,-4.263,1,0.298,0.0756,9.84e-06,0.0919,0.598,167.936,202733,4,2
6WBkUQoNie4RIY1cFaqUnP,Hasta Ese Día,Lasso,0.62,0.661,10,-3.134,1,0.026,0.555,0,0.28,0.731,94.989,203693,3,1
56Ta1O7Jxxpjnc6cWdDKUo,Si Me Dices Que Sí,Reik and Farruko and Camilo,0.578,0.634,8,-5.979,0,0.333,0.00473,0,0.132,0.216,183.89,211652,4,2
7sRXhReWmJF5pqyg3uUTES,Solamente tú,Pablo Alborán,0.519,0.419,9,-6.276,1,0.033,0.457,0,0.161,0.266,140.033,247187,4,1
5fF0fb0VFihGDHFshDLi2Z,Mi Bendición,Juan Luis Guerra 4.40,0.826,0.439,0,-6.895,1,0.0339,0.782,0,0.107,0.803,124.758,188373,4,1
6B3sKlcuQgDzm1LEOmr36C,Omilla jaloilla,TIPPA,0.712,0.821,0,-3.75,1,0.0295,0.00234,0.00367,0.384,0.829,122.005,199018,4,1
2u4aD9hjuT1UHDsmHVEOjr,20min,Isac Elliot and william and Cledos,0.674,0.718,4,-7.219,0,0.0946,0.172,1.67e-05,0.171,0.781,120.057,204067,5,1
7jMgTfAnjxgYJFBL9fKlJj,Don't Fix Me,Blind Channel,0.479,0.938,5,-2.945,1,0.181,0.000289,0,0.434,0.604,143.164,173125,4,1
10xV5l9nhLvFpR8mqzs0bL,Numb,Marshmello and Khalid,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,155589,4,1
6kxaaIeowajN7w21PfMLbu,So Good,Halsey,0.576,0.627,3,-4.649,0,0.0449,0.0385,0,0.181,0.311,164.998,176059,4,1
32aGs7ETdVRBy7JsEKravb,Kaikella on tarkoitus,Lauri Tähkä,0.612,0.819,1,-6.403,1,0.0496,0.027,0,0.317,0.831,123.932,183131,4,1
7pJj5cGrKmFJeYjG9pf3Kn,Rakkaus kävi täällä (feat. Miri),Spekti and Miri,0.698,0.867,9,-4.514,1,0.0286,0.0797,5.01e-06,0.538,0.902,111.973,217095,4,1
7Mto5DGHzHXzF1hpsMRtYK,Grrrls,Lizzo,0.889,0.449,0,-7.63,1,0.293,0.0313,0,0.0581,0.911,137.941,121113,4,2
2EJ3WUAMyvsmNlug1JwbDa,Hamilton,Lyttä and Gettomasa and Lauri Haav,0.784,0.547,7,-7.527,1,0.269,0.212,0.000147,0.124,0.639,96.007,185001,4,2
3S68RFe1lsdCdTMPIMJM3X,Cash In Cash Out,"Pharrell Williams and 21 Savage and Tyler, The Creator",0.877,0.56,7,-3.751,1,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,216136,4,1
1O9AseW10CTi6nBLoj0O6K,SKIN OF MY TEETH,Demi Lovato,0.458,0.947,11,-2.308,0,0.221,1.29e-05,0,0.179,0.478,130.941,162516,4,1
2y55JzTDe2kFDChkBZUOUS,FUXK (feat. Ski Mask the Slump God),XXXTENTACION and Ski Mask The Slump God,0.767,0.71,11,-7.177,0,0.352,0.0887,3.41e-06,0.106,0.244,120.0,160507,4,2
4BeTdSvEgnH0qvgj8QIzBX,Rise,The Rasmus,0.37,0.769,0,-6.178,0,0.047,0.000531,0.000422,0.481,0.209,119.806,234484,4,1
10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,BTS,0.559,0.885,1,-4.515,1,0.189,0.0432,0,0.333,0.683,172.029,193594,4,1
2XPxkVgxyj4QVaW78kS5vb,Estelle,Doris Casella,0.216,0.0575,7,-25.96,0,0.0501,0.994,0.951,0.109,0.151,206.686,118500,4,3
63oFS9JTsvadCXUqwqA7p0,Shizukana,Isshi Matsuriza,0.47,0.0593,7,-28.563,1,0.0355,0.99,0.934,0.104,0.178,113.418,131787,4,3
70pC9IQb39VDNUm3Uio5kD,Un sourire et une larme (valse),Tom Kristiaan,0.441,0.018,10,-27.154,0,0.0456,0.994,0.952,0.116,0.204,107.794,146091,3,3
5DezuV0RFcMcgA11UGdGBR,Hommage d'amitié,Gunnel Boek,0.419,0.043,5,-29.477,1,0.0372,0.99,0.954,0.105,0.375,181.943,136648,4,3
5eEYSPaVwg4Fe1KCMYunQf,Alba,Helmut Schenker,0.557,0.0395,3,-26.066,1,0.0419,0.988,0.923,0.121,0.183,84.017,152985,3,3
0sCPbmOcdRcTWVDjHh22id,Hour of Rest,William Cas,0.308,0.00889,5,-28.337,1,0.0397,0.973,0.936,0.112,0.11,143.231,112653,3,3
3y3GMygxjeZ8VQDfEoyKh7,As I Dream,Johannes Bornlöf,0.284,0.0274,11,-27.958,1,0.0606,0.984,0.896,0.11,0.0459,128.537,184583,3,3
1ihUUaEazz6DAxb9ZX7Thh,Spheroidal,Kalen Elmsley,0.385,0.0217,2,-27.33,1,0.0502,0.996,0.951,0.0731,0.162,126.449,184220,4,3
7Jrx30VldPaujIaP3c2SJn,Un Cadeau,Nel Swerts,0.475,0.134,7,-21.895,0,0.0411,0.995,0.935,0.115,0.115,86.844,157077,4,3
4xwUUKpKf52tIHZRyyUFKw,A Beautiful Break,Astrid Sky and Dennis Korn,0.3,0.0508,11,-27.34,0,0.0569,0.993,0.923,0.0988,0.0668,112.362,128537,4,3
2bjQvSk5T3A2dmnqqeRhzI,Saying Things,Emanuel Fremont,0.307,0.0381,11,-28.197,1,0.0423,0.993,0.945,0.104,0.0631,72.453,123500,5,3
3VHGpDGB6roBImYAY5fjcS,Silk,Piano Melancolía,0.293,0.0427,5,-26.126,1,0.0652,0.983,0.946,0.124,0.218,138.33,151800,4,3
1sINJB2tVaHV5r3iKCACHv,Reframe,Norman Dück,0.319,0.0367,9,-29.23,0,0.0481,0.99,0.942,0.102,0.0556,138.784,127109,3,3
0c3pAQGKjwHKo9ilC8i8c5,Solace,Armando Bauer,0.361,0.0291,10,-26.634,1,0.0386,0.994,0.975,0.106,0.127,76.975,117272,1,3
2p5THyuNwpJ9c7ex3TN383,Nowesind,Jacob David,0.304,0.0902,10,-32.824,1,0.0489,0.903,0.907,0.111,0.318,114.487,119120,4,3
5vz0Vls8TbtlI58CHQrIpb,Träumerei,Jørg Sorensen,0.515,0.048,1,-31.346,0,0.0408,0.989,0.935,0.1,0.0944,98.594,127250,3,3
7uN2L2nq8gfUBOUfHtSkQX,Compass,Niwa Nova,0.353,0.00904,6,-31.704,1,0.0515,0.993,0.93,0.104,0.161,78.479,140241,3,3
5YB0FJ63K0g5ZXw0BN4HXF,When it drizzles,Alva Brunel,0.315,0.0251,7,-30.076,1,0.0407,0.992,0.974,0.119,0.144,116.977,148890,3,3
4XhZgQHy6yNEB5M3NhZXAG,Dear Buddy,Cinthya Garcia,0.48,0.0171,0,-28.44,1,0.0357,0.992,0.942,0.0908,0.136,97.119,132955,4,3
695BxK7VbbK6M4CRvtR5Sn,Although,Jane Avril,0.274,0.033,2,-28.457,1,0.0395,0.994,0.973,0.0864,0.175,89.04,180635,4,3
7e9rtvEfKg3QkMkZrZtTnW,La Paix Intérieure,Alain Pironi,0.325,0.0546,8,-25.826,1,0.0329,0.969,0.974,0.113,0.127,121.311,127013,4,3
4fcdZ4bM6DgVGOs9y13KIk,Mind Like Water,Andreas Monta,0.475,0.0799,11,-27.674,0,0.0417,0.986,0.952,0.092,0.201,111.684,120875,4,3
025aQi6Ffw676y8m4zLPk7,To the Rain,Anna Landström,0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,145621,4,3
0t0X7v3Qcq7wMviNjWaWDO,Adesso,Carluccio,0.354,0.097,8,-23.244,1,0.0345,0.96,0.939,0.109,0.325,110.577,147000,4,3
6HIRhDZd8E7MMkfZDLpV48,Prélude,Olivia Belli,0.107,0.0214,0,-33.248,0,0.0473,0.963,0.877,0.107,0.064,151.531,171609,3,3
4iCLo3ZjF6V1RW4Wz18KMz,Aufgang der Sonne,Ploxxio,0.374,0.0405,5,-29.196,1,0.0408,0.981,0.924,0.103,0.226,129.413,172813,4,3
4ngpD9qM5EinF3KKKoyZDB,The New Life,Lemos,0.505,0.0424,8,-27.419,1,0.0598,0.993,0.906,0.089,0.392,80.965,138599,1,3
445KHitEvap0tspDZ3C78V,Coulant,Les Rêveries,0.366,0.0716,8,-26.44,0,0.0416,0.982,0.889,0.102,0.172,105.854,148500,4,3
6s9UzXWwA7m8z3LcY5z8QM,our paths crossing,praam,0.435,0.244,2,-25.769,1,0.0427,0.988,0.921,0.111,0.269,101.567,105655,3,3
1nQ2WCJTn89CnirpfDHV60,Horizon,Tamara Eden,0.334,0.13,1,-25.537,1,0.0488,0.971,0.902,0.111,0.595,144.733,142615,3,3
3a29LVdJdkqOBNDFnbbqJN,Ruhevoll,Naia Lambert,0.351,0.00957,8,-33.197,0,0.0347,0.99,0.901,0.102,0.165,101.817,139436,4,3
5e5tJl04Fp74oHxpsrC7Tk,Meditabundus,Kellen Chase,0.307,0.025,3,-28.793,1,0.0577,0.988,0.965,0.103,0.159,68.459,150000,4,3
2odkdy9ZmZPuH3U1q3BPXD,vierde moment,antinode,0.325,0.00873,2,-30.418,1,0.0439,0.992,0.934,0.0868,0.11,72.686,201000,4,3
0RdeSJMPOXBb8a1MmEP7Fq,Svaj,Jacob David,0.3,0.0572,0,-29.935,1,0.0382,0.96,0.89,0.111,0.193,129.894,146813,4,3
239W1Z795G2xYOqdrVLirv,The tree that I don't forget,Giuseppe Califano,0.378,0.0112,0,-33.288,0,0.0601,0.994,0.967,0.123,0.0789,64.244,198298,4,3
0CMjjw0RYpNfQ1VkkL6Bwf,Fleurs de cerisier,Chloé Czans,0.416,0.0503,5,-27.03,1,0.0318,0.992,0.92,0.113,0.0902,88.541,160000,4,3
2HwCcCi8Up9NECNBRt0yTV,Hideaway,Igulfrid,0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,148907,4,3
1EERR4elDmZ67iD5MU6Bs3,Trust,Ambrosiae,0.376,0.0597,8,-28.571,1,0.045,0.991,0.907,0.0993,0.257,167.988,143000,4,3
73WwLsqz0sZQucwkeyybus,The Midnight Sun,Hakone,0.395,0.0093,9,-29.614,0,0.0379,0.992,0.942,0.0934,0.181,81.681,178588,4,3
2yZU1Y2Zagb4Ymm5gK72ab,Homestead,Chris Donner,0.308,0.0902,10,-29.772,1,0.0367,0.977,0.843,0.107,0.363,128.205,162250,3,3
7JMcuZdww7k1eQIRPbpRoG,Tenderly,Les Rêveries,0.262,0.0623,8,-27.352,1,0.0403,0.987,0.919,0.111,0.193,179.674,145250,3,3
4OI6jrwpj1xkejfp6R5uj2,"Hana, My Love",Spencer Zahn,0.387,0.0196,3,-30.781,1,0.042,0.995,0.914,0.13,0.246,139.96,144771,3,3
4OXMONKgLmW0FZGU6Sm7Hf,Sunlight Sadness,Højsgaard,0.454,0.032,9,-26.471,0,0.0284,0.977,0.947,0.0898,0.103,100.224,151480,4,3
2aLgFG14lYLiV8YYziZI7Q,Letting Go,Ron Adelaar,0.361,0.0201,7,-27.554,1,0.0371,0.991,0.933,0.0947,0.151,146.926,181792,4,3
6zB9GWgc3mjxnqGgHAwvpU,Different To Our Daily Lives,Justus Rümenapp,0.275,0.00674,10,-30.014,1,0.0419,0.995,0.864,0.0968,0.142,136.76,146960,4,3
0ngwNemhn1nKmYHYZnJZmB,Whirling sky,Tamara Blake,0.397,0.0511,3,-29.707,1,0.0491,0.977,0.919,0.111,0.298,124.936,169875,3,3
2XXnGBKuvfcpfVvRgBEdvP,San Siro,Finley Rhone,0.648,0.0143,8,-33.461,1,0.0529,0.995,0.956,0.125,0.166,120.121,170966,4,3
7inwDSpJOVDN9kUsi7JtqX,The Door into Summer,Nora De Smet,0.425,0.0372,9,-26.697,1,0.0335,0.993,0.893,0.101,0.147,81.324,182500,4,3
3QaYNoyQzsOFfek0pTgqWi,Aquiver,Milo Liana,0.419,0.0126,2,-30.76,1,0.038,0.992,0.936,0.0935,0.157,103.524,119234,3,3
2UUoUzFXegRNIzIangETNG,Atlas,Ledetraad,0.414,0.136,3,-25.295,1,0.0373,0.979,0.958,0.103,0.406,85.905,132000,3,3
40U7QPI2KlE0FRpkxkbpM1,Pure,Nel Aique,0.299,0.0631,5,-28.95,0,0.0537,0.99,0.938,0.113,0.0682,117.249,119924,4,3
4wZWEuu89nlc6KVJgECTqx,Zaupanje,Valbona Ceferin,0.26,0.0609,10,-31.223,1,0.0464,0.976,0.836,0.106,0.19,77.6,145000,4,3
7fFC24ppNibtsubi84bSwH,Waltz in a Dream,Polly Carter,0.394,0.0189,5,-31.415,1,0.0395,0.995,0.945,0.0913,0.307,87.578,149056,1,3
1HTvslM0ZjMDrCYM3YqsV7,Last Sunday,Eddie Jenkins,0.395,0.0572,5,-27.61,1,0.038,0.994,0.93,0.0839,0.163,96.573,143400,3,3
0CNhH6mjashU1e7z0j1LXl,Zephyr,Con Alma,0.321,0.013,6,-28.058,0,0.0387,0.992,0.892,0.103,0.216,106.316,160695,4,3
6nEtaXKHUnrcbTjagD9mXC,Silverfog,Claudio Polle,0.371,0.0247,4,-26.325,1,0.0347,0.989,0.929,0.114,0.11,96.604,156014,4,3
5halRWU8tbxz8TGNKUBT1G,honey,Moux,0.34,0.116,5,-21.857,1,0.0299,0.929,0.908,0.11,0.35,153.029,140846,3,3
3KY4J1SHhjAEn6hDqJooZn,Flying Away,Tom Holding,0.334,0.107,11,-24.406,1,0.0486,0.978,0.927,0.11,0.227,123.04,138500,4,3
1FiGodE7QpV6yXRtDGSuKO,For Peace,PIAMINO,0.21,0.0546,10,-25.829,1,0.0482,0.994,0.953,0.115,0.544,201.132,136000,4,3
7MgKqFoVURzmNlOBkPtyLT,Roses,Brock Hewitt: Stories in Sound and The David Roy Collective and MajorLink,0.315,0.0399,6,-30.165,1,0.0478,0.995,0.934,0.0904,0.269,173.446,206000,4,3
05HDcU36t1sVPiOzAAolke,Il lago,Lorenzo Fiore,0.376,0.0254,11,-28.245,0,0.044,0.988,0.943,0.0923,0.169,90.977,150875,4,3
2rBLJwsNjWvSx0yVAQLc3B,Rêvasser,Lucién,0.374,0.023,1,-33.9,1,0.0347,0.983,0.916,0.106,0.0776,118.96,209250,3,3
7J7tN1PAKrD6yY8xmR8Q7a,Perennial Youth,Monty Reiss,0.186,0.0173,8,-33.304,1,0.0386,0.985,0.891,0.109,0.329,69.738,184488,3,3
0ViBAXDmsIDXIdCCClUwEJ,Melancholic Waltz,Infinite Stream,0.341,0.096,8,-22.645,0,0.0434,0.986,0.925,0.0996,0.0648,164.962,197710,3,3
5YvY66JItF2jFFKeB27pmO,pt. 1 Owl Light,Stephan Moccio,0.442,0.0992,0,-22.153,1,0.0346,0.983,0.852,0.0975,0.213,113.645,189907,3,3
64XD6XEroqjxW25e6ZMHMK,Travelling,Ellen Wince,0.347,0.028,5,-26.087,1,0.0441,0.995,0.955,0.108,0.229,80.207,160501,3,3
4GmJDwysMN5Et05ZOOBkQe,November Is Here,Sylvio,0.412,0.0486,0,-29.55,1,0.0386,0.985,0.926,0.114,0.229,101.633,158000,3,3
6XTKYGyydndSUV3OHHDwZU,A Bad Dream That Will Pass Away,Luke Howard,0.386,0.0552,10,-31.201,1,0.0395,0.992,0.942,0.0805,0.247,111.914,176000,3,3
2JWORFavKKenbRigLBM0Uj,Love Letter,Sophie Hutchings,0.392,0.018,1,-27.064,1,0.0375,0.995,0.903,0.0954,0.14,66.99,141500,3,3
6kGrBd9wrk0ducE1R9F4uZ,Recalibrate,Floyd Nova,0.47,0.0278,5,-27.409,1,0.0446,0.995,0.937,0.112,0.344,102.547,182294,4,3
7cY9kWU1cPLJ1wxxvKEZMh,Golden Hour,Leila Milki,0.504,0.0248,3,-26.158,1,0.0603,0.993,0.969,0.109,0.198,113.122,94170,4,3
6yupcJhCWpLXHjm6zQHgaF,Hex,Hiroco.M,0.396,0.00635,1,-28.98,0,0.039,0.995,0.916,0.104,0.148,65.118,152000,4,3
2u6LWpFrDoipclUF01Oaeu,Life Goes On - Hideyuki Hashimoto Rework,Kevin Imbrechts and Hideyuki Hashimoto and Illuminine,0.432,0.0213,1,-30.188,1,0.0329,0.992,0.916,0.115,0.144,126.746,188507,3,3
1iGMUpV6h0zA6pUSXfQJVr,Mimetismo,Joaquim Azevedo,0.384,0.0686,8,-24.733,0,0.0578,0.99,0.91,0.0944,0.487,135.352,142625,4,3
4nncPBsmSPNNeZ2nbd0QR7,Not a Number,Luca Bissette,0.39,0.0389,10,-24.728,1,0.0319,0.986,0.928,0.104,0.0613,84.421,153941,3,3
0yw26yMIBOt968JnWdDpMv,In The End,Regnør,0.477,0.0384,7,-31.781,0,0.0372,0.983,0.952,0.123,0.149,91.452,166320,3,3
6aPNSFUv5X13wjZsjJAbYW,Sempiternal,Miriam Raye,0.487,0.0708,7,-30.666,1,0.0397,0.99,0.931,0.116,0.49,123.902,128000,4,3
47u0q4Z7iALJXli6pkcnvA,Mystique,Cassandra Nestico,0.415,0.048,1,-27.644,1,0.0395,0.983,0.942,0.108,0.137,165.912,150250,1,3
2jUd0hF3zy4FNsO2ODt3hq,Needle and Thread,Aisha Edwards,0.441,0.0323,7,-29.816,0,0.0438,0.993,0.773,0.106,0.16,116.428,166542,5,3
4Z94Nth1RThACL5ohW5xpy,Night Solace,Josh Kramer,0.412,0.0556,11,-25.696,1,0.0307,0.98,0.908,0.108,0.201,145.978,161470,3,3
6p8tAo2HjobS7Me75EJcBq,Homeward,Bjarni Erlingursson,0.416,0.0472,1,-29.503,1,0.038,0.988,0.967,0.103,0.152,85.571,151625,4,3
05csUH7EHgeXK7Yky1nQFe,Un Lent Mouvement,Moleno,0.424,0.0661,5,-27.191,0,0.0476,0.992,0.932,0.129,0.124,81.338,161625,3,3
12mPhV7uZAyDaR2oXMTu6Z,A Promise,Cameron Segal,0.476,0.0968,0,-22.614,0,0.032,0.992,0.943,0.114,0.312,58.148,152493,4,3
0ob3wzPe3R3NpJtUEz0wUQ,Sunnebovals,Christian Peterson-Bergling,0.41,0.138,0,-25.783,0,0.0304,0.98,0.918,0.108,0.184,83.35,173520,4,3
3qowDmCLrK4mgwbbFW5unz,Movement,Sanna Aalto,0.407,0.0573,1,-28.79,0,0.0483,0.99,0.944,0.0901,0.437,128.937,174000,1,3
4C0fbA7KbgfmDcib7tefmH,Small Steps,Ron Adelaar,0.439,0.0563,5,-25.77,1,0.0304,0.983,0.937,0.101,0.218,120.826,170613,4,3
1hEqY5WgZIpNgZKmuFGNax,Peace Frame,Mauvais Roger,0.324,0.104,4,-27.014,0,0.0414,0.995,0.957,0.0819,0.254,120.572,179258,4,3
6d1XH0OKwZVbITLqPoToDg,Starry Sky,April Baxter,0.563,0.0253,9,-25.218,1,0.0437,0.991,0.831,0.089,0.0987,108.367,140000,4,3
13oOeedL25UFGZ1XNibTrU,In the meadow,Eve Dennison,0.36,0.102,5,-30.542,1,0.0568,0.973,0.936,0.109,0.118,66.7,216000,3,3
5JcvLTlhEtDl3lPFs95xRM,The oak,Kiara Leonard,0.39,0.128,7,-28.989,1,0.0356,0.976,0.854,0.116,0.348,79.297,124750,5,3
11JN2F71WjDG5uZZ0i1vMd,Retrouvailles,Gabriel Auer,0.325,0.0418,3,-28.66,1,0.0357,0.994,0.941,0.105,0.239,64.288,172125,4,3
0xNJLfwntlwTEVXZbmj0PF,Be Still,Ben Laver,0.318,0.0341,11,-29.525,0,0.0407,0.99,0.87,0.0975,0.073,97.777,210857,5,3
4zGwlwhObmrKxQSVwaWFMA,Romance No 2 'Normandie',Etienne Balestre,0.34,0.103,6,-28.47,1,0.0279,0.986,0.893,0.106,0.188,109.012,194195,4,3
0BoqkSGAGK4hDsf4coC1IE,Meraviglia,Porch Upright,0.522,0.0661,5,-23.592,1,0.0692,0.989,0.969,0.106,0.259,143.458,111493,4,3
6JVzX8BxLiG4WN3xkJZ3Xu,Nocturnes op.4,Taichi Chishaki,0.576,0.0359,3,-29.107,1,0.0929,0.995,0.951,0.11,0.101,139.033,171071,4,3
0eYb8nrvYDtDCCcxdpxaEb,Take Me With You,Morunas,0.23,0.0333,9,-26.227,0,0.0501,0.988,0.942,0.117,0.177,208.418,125993,4,3
44jnGxgCSoyxygFmpyCiPy,Another Life,Eu Nice,0.385,0.0251,9,-27.255,1,0.0508,0.992,0.942,0.106,0.238,63.828,139777,5,3
0yAgdDXxal3Em3W4X1bkGq,Early Memories,Anna Landström,0.368,0.0272,7,-24.72,1,0.043,0.99,0.915,0.103,0.51,79.307,153525,4,3
2gtgt4HljfLVdXRMPG9QiA,Shared Shelter,Biba Dupont,0.349,0.0451,4,-27.358,1,0.043,0.996,0.953,0.0758,0.143,93.299,161724,3,3
3umYvXZeXEt4JrefxncSx6,La grande Nue,Felix Tanguy,0.298,0.0362,9,-27.899,1,0.0402,0.989,0.907,0.101,0.246,92.603,184235,4,3
4BWkwMwvllPPl0XKxPxRad,Whereabouts,Portia Price,0.48,0.0505,0,-28.691,1,0.0518,0.99,0.897,0.121,0.151,83.353,189750,4,3
5GpUw9Az0LB37zYMrLb97b,Styx,Plïnkï Plønkï,0.562,0.0261,10,-26.1,0,0.0478,0.994,0.936,0.112,0.0675,72.403,126000,3,3
4Wvikn2Ltcfa8yhBM7Wblk,Places,Ambrosiae,0.582,0.0753,7,-26.151,0,0.048,0.985,0.958,0.117,0.14,105.229,154292,4,3
27NsmJyv3hRvtP9V48xYNB,D'émeraude,Daniel Joaví,0.458,0.0161,5,-27.243,1,0.0425,0.995,0.965,0.0907,0.0714,138.182,126000,3,3
3d8ujibjeeCh4tgyMwz2jk,Summer Light,Aaren Hughes,0.533,0.027,8,-29.485,1,0.0554,0.996,0.876,0.103,0.147,52.556,132681,4,3
7dgAZemjrAuLHTOikyWtbA,Wide Skies,Liona Sand,0.467,0.0428,0,-29.255,1,0.0532,0.989,0.985,0.112,0.235,74.32,202250,3,3
5GVo7iQPoQUDOX1xUadS1p,Volga,Ivan Vladusic,0.31,0.0975,5,-30.279,1,0.0399,0.952,0.873,0.11,0.164,113.684,169375,4,3
5HSBbEUofDbCCZOuXaJ9un,Departure,JON,0.426,0.0271,7,-26.072,0,0.0368,0.994,0.699,0.101,0.164,91.208,184000,3,3
5WzXY5LkQ1MNfCJeCv05Ds,beautifully broken,BARTH.,0.38,0.031,7,-26.873,1,0.0352,0.991,0.922,0.101,0.16,139.328,236293,3,3
1cMfr23tzWJQ2xo74107q6,Viejos Amores,Miguel Pérez,0.471,0.0263,2,-24.724,0,0.0503,0.987,0.953,0.114,0.176,75.88,168000,4,3
38LGrDfRC1H4htZtjaSyrL,Silent Side,Emilia Branco,0.379,0.0267,7,-29.807,1,0.0408,0.993,0.858,0.108,0.133,66.091,162777,3,3
36QUkXZd5QuCItDvIPSbH0,Symbios,Ever So Blue,0.482,0.234,7,-22.993,1,0.0379,0.995,0.943,0.101,0.593,95.657,173161,4,3
2J9UTgDdul3kMGZgnsUZIp,Like a Child,Hiroko Murakami and Hiroco.M,0.259,0.00486,0,-31.167,1,0.0524,0.994,0.927,0.144,0.281,65.403,155138,3,3
5yWWqRGYKTfSoFTYKAnDlo,"Romance no 1 ""Nordica""",Antoine Minot,0.283,0.037,10,-28.545,1,0.0274,0.985,0.94,0.107,0.128,81.803,172617,4,3
790LoJy9GwWsIjtu8PZEos,Finally Ours,Derick Carson,0.137,0.023,2,-32.328,1,0.0415,0.988,0.884,0.101,0.06,77.873,148500,3,3
0utTxlkXq7mv67jgyL7XEg,Eternal Light,Javi Lobe,0.46,0.049,5,-27.913,1,0.0531,0.995,0.938,0.104,0.483,142.786,138500,4,3
4Q4LaLRedI0F02XS2lsYkP,Numéro 1,Jøsefine,0.413,0.0734,5,-26.001,1,0.0311,0.992,0.947,0.093,0.366,131.462,154625,4,3
4hHEz6u8xPXcTU4qmVNkpq,Elevate,Renato Luigi,0.199,0.0404,10,-32.952,0,0.0339,0.991,0.906,0.105,0.283,166.947,188500,4,3
4WFF3LgLuK0qGqY1YUdzD6,Tendrement,Michael Janzen,0.422,0.0265,4,-26.777,1,0.0391,0.993,0.937,0.0977,0.23,76.954,129901,3,3
2uDpyb11bwgMOqLQ1ZQ9E9,Wisteria Blue,Anna Landström,0.319,0.0321,9,-24.243,1,0.0337,0.985,0.956,0.108,0.185,76.268,147244,4,3
1ri9OTTCvGn1yMlDiqAdFS,Sleeping at last,Stephanie Middleton,0.329,0.0592,4,-30.669,1,0.0423,0.986,0.929,0.0932,0.276,110.747,134750,3,3
51bCmUlVILY4qBFkm2t0Km,Answer With Light,Warble,0.403,0.0289,3,-25.258,0,0.0443,0.991,0.949,0.102,0.185,129.766,141500,4,3
7ICZkeodyeK8foAiGbJjOI,Dear,Daigo Hanada,0.335,0.0168,8,-32.159,0,0.0479,0.989,0.856,0.0998,0.177,92.277,116000,3,3
5t96qt52kKw5btoBc4Vnvl,Lousy Conversations,Ray Wilshire,0.387,0.0647,2,-24.209,0,0.0417,0.995,0.929,0.1,0.0847,129.828,139224,4,3
4Vuegf7MFlYZ5h8WK973O3,The Chapel,Edgar De Vries,0.604,0.0325,8,-27.453,1,0.0629,0.993,0.951,0.0956,0.195,71.169,210000,4,3
7fMLe5XURJy5rNY2lKivZx,Pavane,Ron Adelaar,0.446,0.0781,2,-25.151,1,0.0639,0.989,0.931,0.0958,0.165,71.176,126147,3,3
4Lj9Ap737rbqtH2Zd6skxa,Caliesa,Max Sauer,0.373,0.00694,6,-28.016,0,0.0451,0.992,0.952,0.0964,0.173,128.379,172135,4,3
4T9ej7a6gtJyQ5yFRO1vXc,Laredo,Davignon,0.407,0.0326,1,-26.293,1,0.0411,0.976,0.927,0.1,0.184,143.346,167500,4,3
589UW75kHbBNDPERjvGUDo,Nocturnes op.3,Taichi Chishaki,0.604,0.0599,0,-25.813,1,0.0721,0.996,0.96,0.106,0.277,129.995,154714,4,3
